trade_id,trader_id,symbol,buy_date,sell_date,buy_value,sell_value,quantity,pnl
356,4,META,2023-02-15,2023-02-17,16981.38,17995.6,17,1014.21
357,4,AMD,2023-02-15,2023-02-20,9380.39,8221.44,75,-1158.95
358,4,AMD,2023-02-17,2023-02-20,18390.43,18882.52,77,492.09
359,4,INTC,2023-02-18,2023-02-21,16822.58,16886.43,65,63.85
360,4,MSFT,2023-02-19,2023-02-23,14800.8,13709.87,90,-1090.93
361,4,TSLA,2023-02-19,2023-02-24,15785.68,16058.12,28,272.44
362,4,AMZN,2023-02-21,2023-02-25,8522.53,8978.59,53,456.06
363,4,MSFT,2023-02-21,2023-02-25,14834.22,14595.58,54,-238.64
364,4,META,2023-02-22,2023-02-25,11778.8,12476.8,41,698.0
365,4,NFLX,2023-02-23,2023-02-26,9163.29,9398.49,88,235.2
366,4,MSFT,2023-02-23,2023-02-24,16075.96,16409.68,11,333.72
367,4,AMZN,2023-02-23,2023-02-27,17845.81,17167.99,96,-677.83
368,4,INTC,2023-02-23,2023-02-25,9125.1,9308.95,8,183.85
369,4,MSFT,2023-02-25,2023-03-02,13760.94,14154.24,43,393.3
370,4,TSLA,2023-02-27,2023-03-03,18490.68,17857.86,86,-632.82
371,4,META,2023-02-28,2023-03-01,20096.05,20691.0,77,594.95
372,4,AMD,2023-03-01,2023-03-04,14714.04,15022.63,74,308.59
373,4,NFLX,2023-03-01,2023-03-03,9053.25,9517.31,85,464.06
374,4,AMD,2023-03-01,2023-03-03,23809.01,24386.35,45,577.34
375,4,META,2023-03-01,2023-03-04,9178.56,9679.67,98,501.11
376,4,AMD,2023-03-01,2023-03-06,15354.49,15487.29,55,132.8
377,4,AMD,2023-03-01,2023-03-06,18184.89,18087.62,87,-97.27
378,4,META,2023-03-03,2023-03-04,17627.37,16923.21,85,-704.16
379,4,META,2023-03-05,2023-03-06,10477.28,11028.56,35,551.28
380,4,NVDA,2023-03-05,2023-03-08,7127.63,7610.73,1,483.1
381,4,TSLA,2023-03-06,2023-03-08,6760.82,6714.05,85,-46.77
382,4,AAPL,2023-03-08,2023-03-09,21187.92,19919.05,95,-1268.87
383,4,GOOGL,2023-03-08,2023-03-09,11371.26,12372.7,68,1001.44
384,5,AMZN,2023-01-01,2023-01-09,29823.35,28155.86,21,-1667.48
385,5,INTC,2023-01-03,2023-01-08,23929.2,25647.52,42,1718.32
386,5,NVDA,2023-01-08,2023-01-18,17334.17,18002.98,7,668.81
387,5,MSFT,2023-01-08,2023-01-11,22620.96,19740.85,7,-2880.11
388,5,TSLA,2023-01-12,2023-01-17,41896.45,38173.48,85,-3722.97
389,5,TSLA,2023-01-15,2023-01-23,54869.15,50396.84,57,-4472.31
390,5,AMD,2023-01-19,2023-01-24,34098.18,31597.12,97,-2501.06
391,5,MSFT,2023-01-20,2023-01-22,21074.59,24178.14,56,3103.55
392,5,INTC,2023-01-22,2023-01-27,34123.8,36440.94,87,2317.14
393,5,META,2023-01-27,2023-02-04,16316.08,15717.04,86,-599.04
394,5,INTC,2023-01-31,2023-02-01,22173.06,22535.65,51,362.58
395,5,META,2023-02-01,2023-02-02,20850.42,18477.61,27,-2372.81
396,5,META,2023-02-01,2023-02-05,29091.76,27644.92,98,-1446.84
397,5,AAPL,2023-02-02,2023-02-07,22506.13,23704.15,16,1198.02
398,5,NVDA,2023-02-04,2023-02-12,31530.32,32897.08,56,1366.76
399,5,GOOGL,2023-02-09,2023-02-12,26962.4,26712.71,69,-249.69
400,5,AMZN,2023-02-12,2023-02-21,43339.58,44920.72,86,1581.14
401,5,AAPL,2023-02-16,2023-02-18,22661.33,21478.36,95,-1182.97
402,5,MSFT,2023-02-19,2023-02-26,52005.75,50754.74,59,-1251.0
403,5,INTC,2023-02-19,2023-02-25,39641.91,35811.69,55,-3830.22
404,5,TSLA,2023-02-23,2023-03-02,25657.82,23372.87,82,-2284.94
405,5,AAPL,2023-02-28,2023-03-05,57339.52,53315.39,52,-4024.13
406,5,NFLX,2023-02-28,2023-03-06,13353.18,11968.86,80,-1384.31
407,5,MSFT,2023-03-01,2023-03-07,35761.78,36022.78,56,261.0
408,5,TSLA,2023-03-01,2023-03-05,8123.58,7461.17,76,-662.41
409,5,META,2023-03-04,2023-03-13,14171.65,14831.71,51,660.06
410,5,NVDA,2023-03-04,2023-03-10,20395.24,22687.56,43,2292.32
411,5,MSFT,2023-03-05,2023-03-07,31128.57,30490.66,82,-637.91
412,5,AMZN,2023-03-09,2023-03-18,25756.47,28770.69,25,3014.22
413,5,NVDA,2023-03-13,2023-03-19,17513.35,20686.97,83,3173.62
414,5,META,2023-03-18,2023-03-22,27751.96,29766.34,19,2014.39
415,5,NVDA,2023-03-18,2023-03-22,14610.75,17043.72,78,2432.97
416,5,NFLX,2023-03-19,2023-03-21,33887.04,35101.36,99,1214.32
417,5,INTC,2023-03-20,2023-03-28,13015.14,13089.12,98,73.98
418,5,INTC,2023-03-24,2023-04-01,9168.08,9373.14,73,205.06
419,5,NVDA,2023-03-29,2023-04-04,35935.98,37610.71,41,1674.73
420,5,NFLX,2023-04-03,2023-04-11,31738.32,32251.03,61,512.7
421,5,AAPL,2023-04-03,2023-04-08,8859.67,8734.88,76,-124.8
422,5,META,2023-04-05,2023-04-11,64316.98,62190.31,10,-2126.67
423,5,AAPL,2023-04-09,2023-04-17,24120.2,23213.16,5,-907.04
424,5,MSFT,2023-04-12,2023-04-18,28441.95,27876.93,10,-565.02
425,5,TSLA,2023-04-14,2023-04-24,28316.35,28344.97,65,28.61
426,5,AAPL,2023-04-18,2023-04-26,15319.76,14290.51,71,-1029.25
427,5,GOOGL,2023-04-22,2023-04-30,16139.91,17935.08,84,1795.17
428,5,AMD,2023-04-26,2023-05-02,16735.83,16187.38,61,-548.45
429,5,MSFT,2023-04-30,2023-05-03,44749.91,44713.65,58,-36.26
430,5,AMD,2023-04-30,2023-05-06,39414.48,40353.14,11,938.66
431,5,NFLX,2023-05-05,2023-05-08,22279.18,22913.08,32,633.89
432,5,INTC,2023-05-05,2023-05-13,11679.69,11486.6,67,-193.09
433,5,META,2023-05-09,2023-05-12,69881.62,64363.78,48,-5517.85
434,5,AMZN,2023-05-11,2023-05-18,46546.12,47510.94,100,964.81
435,5,AMZN,2023-05-14,2023-05-24,16953.62,15895.35,81,-1058.27
436,5,AMD,2023-05-14,2023-05-16,29956.23,29992.42,13,36.19
437,5,INTC,2023-05-16,2023-05-23,17807.56,13946.67,33,-3860.89
438,5,INTC,2023-05-18,2023-05-21,52817.94,52571.44,11,-246.5
439,5,TSLA,2023-05-20,2023-05-23,12708.63,13120.31,40,411.68
440,5,MSFT,2023-05-22,2023-05-25,7475.01,9065.73,91,1590.72
441,5,AMZN,2023-05-26,2023-05-31,9142.9,8775.91,49,-366.99
442,5,AMD,2023-05-30,2023-06-02,43823.26,42894.79,90,-928.47
443,5,TSLA,2023-06-04,2023-06-06,44328.44,42886.37,86,-1442.07
444,5,AMZN,2023-06-09,2023-06-18,19320.4,20302.62,3,982.23
445,5,AMZN,2023-06-11,2023-06-16,25894.95,28057.17,28,2162.22
446,5,NVDA,2023-06-12,2023-06-20,29399.03,31249.24,29,1850.22
447,5,MSFT,2023-06-13,2023-06-16,20232.42,21050.46,38,818.04
448,5,AMD,2023-06-13,2023-06-22,14535.2,13318.36,95,-1216.84
449,5,INTC,2023-06-17,2023-06-18,63118.14,63306.17,44,188.03
450,5,NVDA,2023-06-22,2023-06-25,12779.11,12003.82,49,-775.29
451,5,INTC,2023-06-26,2023-06-29,22928.33,19700.87,89,-3227.46
452,5,AAPL,2023-06-27,2023-06-30,15700.94,16808.04,57,1107.09
453,5,GOOGL,2023-07-02,2023-07-09,30563.15,29096.29,87,-1466.86
454,5,NFLX,2023-07-04,2023-07-12,18737.11,19738.89,37,1001.77
455,5,META,2023-07-08,2023-07-12,14732.52,15362.23,31,629.71
456,5,INTC,2023-07-12,2023-07-20,13456.15,13112.46,48,-343.69
457,5,META,2023-07-13,2023-07-21,11553.97,11597.42,99,43.46
458,5,TSLA,2023-07-16,2023-07-23,20580.04,17940.65,68,-2639.39
459,5,NVDA,2023-07-20,2023-07-23,41846.31,40885.65,78,-960.66
460,5,NFLX,2023-07-21,2023-07-26,44403.38,44394.97,83,-8.41
461,5,AMD,2023-07-21,2023-07-27,24469.67,21605.33,14,-2864.35
462,5,NVDA,2023-07-25,2023-07-27,30580.63,31608.83,11,1028.2
463,5,NVDA,2023-07-27,2023-08-01,19086.85,20189.12,66,1102.27
464,5,NFLX,2023-07-30,2023-08-06,15457.19,15930.05,29,472.86
465,5,AAPL,2023-07-30,2023-08-05,18929.21,17815.36,54,-1113.85
466,5,GOOGL,2023-07-30,2023-08-06,27415.74,26847.4,48,-568.34
467,5,GOOGL,2023-08-03,2023-08-10,43227.65,44280.52,48,1052.87
468,5,AMZN,2023-08-03,2023-08-04,24210.86,26066.66,13,1855.8
469,5,META,2023-08-05,2023-08-08,25987.7,23502.83,5,-2484.87
470,5,NFLX,2023-08-06,2023-08-14,30915.64,33473.38,18,2557.74
471,5,MSFT,2023-08-11,2023-08-19,24203.95,24901.28,1,697.33
472,5,NVDA,2023-08-15,2023-08-16,24290.41,25802.11,28,1511.7
473,5,AMD,2023-08-17,2023-08-26,26032.41,23269.63,78,-2762.78
474,5,META,2023-08-22,2023-08-29,20505.65,19697.96,100,-807.69
475,5,AAPL,2023-08-22,2023-08-26,12466.62,13427.59,16,960.97
476,5,INTC,2023-08-24,2023-08-28,29851.73,28975.25,82,-876.48
477,5,NFLX,2023-08-27,2023-09-04,18341.58,18381.77,15,40.19
478,5,AMD,2023-08-27,2023-09-06,17227.02,16228.9,3,-998.12
479,5,NVDA,2023-08-31,2023-09-10,15983.13,16337.74,92,354.61
480,5,INTC,2023-09-01,2023-09-06,20396.89,18253.52,1,-2143.37
481,5,TSLA,2023-09-04,2023-09-10,27714.38,29185.14,74,1470.76
482,5,MSFT,2023-09-05,2023-09-08,16662.28,15889.67,86,-772.61
483,5,AMD,2023-09-10,2023-09-19,33873.73,29824.87,9,-4048.86
484,5,AMD,2023-09-12,2023-09-21,51827.38,50101.44,65,-1725.94
485,5,AAPL,2023-09-16,2023-09-17,40438.8,37558.47,61,-2880.33
486,5,AAPL,2023-09-19,2023-09-26,36673.2,35400.28,33,-1272.92
487,5,GOOGL,2023-09-21,2023-09-27,39053.53,38122.73,45,-930.8
488,5,AMZN,2023-09-21,2023-09-23,37975.66,35090.6,95,-2885.06
489,5,AMD,2023-09-25,2023-09-28,41811.47,42328.64,46,517.16
490,5,NFLX,2023-09-25,2023-10-01,21837.88,21871.93,23,34.05
491,5,NVDA,2023-09-30,2023-10-08,22070.78,20877.65,24,-1193.12
492,5,NFLX,2023-10-05,2023-10-07,10841.77,9879.99,100,-961.79
493,5,AAPL,2023-10-10,2023-10-11,29934.76,28362.93,26,-1571.83
494,5,META,2023-10-12,2023-10-16,48710.86,47912.99,41,-797.87
495,5,NFLX,2023-10-12,2023-10-21,55353.02,55446.58,70,93.56
496,5,GOOGL,2023-10-15,2023-10-20,26626.35,27060.34,97,433.99
497,5,AAPL,2023-10-15,2023-10-20,25662.62,24442.54,100,-1220.07
498,5,AMZN,2023-10-17,2023-10-23,53211.57,51440.89,16,-1770.68
499,5,NFLX,2023-10-19,2023-10-26,56260.0,50603.34,96,-5656.65
500,5,NFLX,2023-10-22,2023-10-29,17584.19,17244.09,24,-340.1
501,5,META,2023-10-24,2023-11-01,67892.22,77119.05,67,9226.82
502,5,MSFT,2023-10-26,2023-10-28,22758.43,20862.53,55,-1895.9
503,5,AMD,2023-10-31,2023-11-07,49087.14,48317.72,24,-769.42
504,5,MSFT,2023-11-04,2023-11-09,13446.5,14039.91,14,593.41
505,5,META,2023-11-06,2023-11-12,14831.11,14981.65,38,150.54
506,5,TSLA,2023-11-11,2023-11-19,18781.94,17584.13,92,-1197.8
507,5,AMZN,2023-11-15,2023-11-18,35395.99,39171.76,57,3775.77
508,5,AMZN,2023-11-20,2023-11-28,16685.28,15487.05,94,-1198.23
509,5,AAPL,2023-11-20,2023-11-30,13625.76,12839.64,36,-786.12
510,5,TSLA,2023-11-23,2023-11-25,41226.96,44839.08,82,3612.12
511,5,NVDA,2023-11-28,2023-12-04,13657.15,13149.05,96,-508.11
512,5,NFLX,2023-12-02,2023-12-03,24734.68,24704.09,78,-30.59
513,5,GOOGL,2023-12-03,2023-12-04,28491.59,30858.13,9,2366.54
514,5,INTC,2023-12-04,2023-12-10,16880.14,17998.1,50,1117.95
515,5,NFLX,2023-12-06,2023-12-07,10517.98,12174.44,20,1656.46
516,5,MSFT,2023-12-10,2023-12-16,16854.86,15922.61,57,-932.25
517,5,AMZN,2023-12-12,2023-12-22,15584.04,18614.91,68,3030.86
518,5,META,2023-12-13,2023-12-20,33314.71,29433.22,84,-3881.49
519,5,NVDA,2023-12-15,2023-12-19,50205.38,53897.4,4,3692.02
520,5,AMD,2023-12-15,2023-12-23,13641.05,12851.37,50,-789.68
521,5,META,2023-12-19,2023-12-21,22399.18,23214.39,100,815.22
522,5,META,2023-12-21,2023-12-29,30851.77,33020.96,79,2169.19
523,5,NVDA,2023-12-22,2023-12-30,23150.01,24064.62,16,914.61
524,5,NFLX,2023-12-23,2023-12-25,27629.58,26029.7,23,-1599.89
525,5,AMZN,2023-12-26,2023-12-28,16693.1,14421.84,41,-2271.27
526,5,META,2023-12-31,2024-01-02,37619.29,44523.94,70,6904.65
527,5,NVDA,2024-01-04,2024-01-09,30996.96,30860.03,92,-136.93
528,5,MSFT,2024-01-05,2024-01-11,16022.03,15103.71,29,-918.32
529,5,NFLX,2024-01-09,2024-01-13,62205.8,64806.22,31,2600.42
530,5,INTC,2024-01-10,2024-01-11,13958.66,12582.9,71,-1375.76
531,6,MSFT,2023-01-01,2023-01-06,10287.61,10057.06,79,-230.55
532,6,NFLX,2023-01-01,2023-01-02,15388.02,17575.84,51,2187.82
533,6,TSLA,2023-01-02,2023-01-07,19813.5,19240.64,99,-572.86
534,6,AMZN,2023-01-03,2023-01-08,9407.72,9956.3,17,548.57
535,6,AMD,2023-01-03,2023-01-04,21365.94,19308.77,60,-2057.16
536,6,AMD,2023-01-04,2023-01-07,19032.03,16517.57,100,-2514.45
537,6,NVDA,2023-01-04,2023-01-09,16444.68,16019.54,99,-425.15
538,6,MSFT,2023-01-04,2023-01-08,15006.27,14204.58,8,-801.69
539,6,NVDA,2023-01-06,2023-01-11,18800.39,19991.68,39,1191.28
540,6,GOOGL,2023-01-06,2023-01-08,11746.86,12847.88,91,1101.01
541,6,MSFT,2023-01-07,2023-01-10,8414.6,7755.64,37,-658.96
542,6,AMD,2023-01-09,2023-01-12,7328.77,7136.69,82,-192.08
543,6,META,2023-01-09,2023-01-12,7221.68,7572.47,81,350.79
544,6,AMD,2023-01-09,2023-01-14,20557.11,21598.13,12,1041.02
545,6,NVDA,2023-01-11,2023-01-13,8899.25,9607.2,75,707.95
546,6,INTC,2023-01-13,2023-01-15,8319.23,8131.01,80,-188.21
547,6,AAPL,2023-01-15,2023-01-18,17245.14,19997.04,6,2751.9
548,6,INTC,2023-01-17,2023-01-18,16734.91,17331.32,83,596.41
549,6,INTC,2023-01-17,2023-01-20,8794.91,9575.57,27,780.67
550,6,AAPL,2023-01-19,2023-01-23,10980.29,11625.13,82,644.83
551,6,META,2023-01-21,2023-01-25,20180.15,19928.89,70,-251.26
552,6,TSLA,2023-01-23,2023-01-26,12879.45,12912.22,32,32.77
553,6,AAPL,2023-01-24,2023-01-27,11164.8,11858.67,10,693.87
554,6,NFLX,2023-01-25,2023-01-27,17216.4,17361.59,54,145.19
555,6,INTC,2023-01-26,2023-01-30,11599.37,11319.04,44,-280.33
556,6,AMZN,2023-01-26,2023-01-28,21534.81,21382.45,92,-152.37
557,6,AMZN,2023-01-27,2023-01-30,10973.99,10932.09,17,-41.9
558,6,AMZN,2023-01-28,2023-02-02,9042.9,9472.98,14,430.08
559,6,META,2023-01-30,2023-02-01,19669.12,21362.19,16,1693.07
560,6,MSFT,2023-01-31,2023-02-04,6889.89,6752.48,19,-137.4
561,6,INTC,2023-01-31,2023-02-01,19644.58,20589.44,50,944.86
562,6,AMZN,2023-02-01,2023-02-05,20648.77,21238.92,21,590.15
563,6,GOOGL,2023-02-01,2023-02-06,15007.72,16512.01,41,1504.3
564,6,NFLX,2023-02-03,2023-02-05,19500.27,19127.35,66,-372.92
565,6,AAPL,2023-02-04,2023-02-08,10988.84,11200.99,64,212.15
566,6,NFLX,2023-02-05,2023-02-06,9149.4,10569.96,65,1420.56
567,6,AMZN,2023-02-06,2023-02-08,12000.48,12132.38,75,131.9
568,6,NFLX,2023-02-06,2023-02-07,10627.13,9755.58,37,-871.55
569,6,NFLX,2023-02-06,2023-02-11,9380.49,9447.18,87,66.69
570,6,MSFT,2023-02-08,2023-02-11,10858.28,11523.55,2,665.27
571,6,AMZN,2023-02-10,2023-02-14,14900.86,15103.13,34,202.27
572,6,TSLA,2023-02-10,2023-02-14,22337.84,25057.84,6,2720.0
573,6,GOOGL,2023-02-11,2023-02-12,16309.43,17294.41,72,984.98
574,6,MSFT,2023-02-13,2023-02-16,12383.91,11507.4,37,-876.51
575,6,AMD,2023-02-15,2023-02-19,11832.38,10606.78,58,-1225.6
576,6,INTC,2023-02-17,2023-02-20,9056.17,8665.13,88,-391.04
577,6,TSLA,2023-02-19,2023-02-20,7908.29,8162.05,13,253.76
578,6,AMZN,2023-02-19,2023-02-22,21072.69,20312.36,72,-760.33
579,6,AMD,2023-02-20,2023-02-22,11266.69,10867.22,78,-399.47
580,6,AAPL,2023-02-20,2023-02-24,20264.55,17951.95,6,-2312.59
581,6,AMZN,2023-02-22,2023-02-23,11357.71,10850.46,92,-507.26
582,6,NVDA,2023-02-22,2023-02-26,20756.99,20511.64,59,-245.36
583,6,AMZN,2023-02-24,2023-03-01,9169.27,9657.5,18,488.22
584,6,TSLA,2023-02-26,2023-03-03,9919.62,9024.96,21,-894.65
585,6,INTC,2023-02-27,2023-03-04,7910.52,8573.35,39,662.83
586,6,AMD,2023-03-01,2023-03-04,8767.62,8993.25,66,225.63
587,6,META,2023-03-03,2023-03-07,6327.25,6387.14,73,59.89
588,6,AMZN,2023-03-05,2023-03-09,7345.77,7265.51,48,-80.25
589,6,META,2023-03-05,2023-03-06,18223.63,19241.59,75,1017.97
590,6,META,2023-03-06,2023-03-07,9491.16,9450.41,61,-40.75
591,6,AAPL,2023-03-08,2023-03-13,23044.02,24233.37,30,1189.36
592,6,AMD,2023-03-10,2023-03-15,11775.08,11220.39,22,-554.69
593,6,GOOGL,2023-03-11,2023-03-16,21021.77,20756.96,19,-264.82
594,6,MSFT,2023-03-12,2023-03-13,21582.63,23157.34,90,1574.71
595,6,AMZN,2023-03-14,2023-03-16,10057.26,10899.98,57,842.72
596,6,GOOGL,2023-03-14,2023-03-18,9353.59,9072.45,53,-281.14
597,6,INTC,2023-03-14,2023-03-18,12072.72,12119.15,100,46.43
598,6,AAPL,2023-03-16,2023-03-20,9473.7,9947.58,94,473.88
599,6,AMD,2023-03-18,2023-03-20,12746.19,13592.56,27,846.37
600,6,AMD,2023-03-20,2023-03-23,11738.34,12217.15,62,478.81
601,6,NFLX,2023-03-22,2023-03-26,11879.12,11905.66,23,26.54
602,6,AMZN,2023-03-23,2023-03-28,8849.11,8217.54,70,-631.57
603,6,GOOGL,2023-03-24,2023-03-27,5784.54,6493.46,62,708.92
604,6,META,2023-03-26,2023-03-28,8182.92,8655.69,72,472.77
605,6,META,2023-03-27,2023-03-29,15354.67,15243.21,99,-111.46
606,6,NFLX,2023-03-28,2023-03-30,18679.38,19808.66,91,1129.28
607,6,AMD,2023-03-30,2023-04-02,13722.99,13801.19,45,78.19
608,6,INTC,2023-03-31,2023-04-03,11689.53,10629.48,16,-1060.04
609,6,AMZN,2023-04-01,2023-04-06,14687.09,13467.01,51,-1220.07
610,6,META,2023-04-02,2023-04-04,21686.72,20110.27,6,-1576.45
611,6,META,2023-04-03,2023-04-04,5771.12,5444.59,57,-326.53
612,6,AMD,2023-04-04,2023-04-08,5109.25,5137.4,26,28.15
613,6,META,2023-04-04,2023-04-07,10373.98,11847.13,90,1473.15
614,6,INTC,2023-04-06,2023-04-08,9869.73,10066.68,79,196.95
615,6,AMD,2023-04-06,2023-04-08,12933.09,12453.09,7,-480.0
616,6,AAPL,2023-04-06,2023-04-08,21386.38,21461.84,30,75.47
617,6,NFLX,2023-04-08,2023-04-09,14806.05,14957.37,43,151.32
618,6,NVDA,2023-04-09,2023-04-10,12959.31,13589.16,99,629.85
619,6,TSLA,2023-04-11,2023-04-12,18555.68,17506.69,21,-1048.99
620,6,GOOGL,2023-04-13,2023-04-17,15454.75,15126.1,84,-328.65
621,6,AAPL,2023-04-14,2023-04-17,13054.29,12828.13,37,-226.16
622,6,GOOGL,2023-04-15,2023-04-16,12818.68,12829.93,74,11.25
623,6,AAPL,2023-04-17,2023-04-22,13327.86,12817.61,93,-510.25
624,6,AAPL,2023-04-19,2023-04-21,20958.3,20003.38,23,-954.92
625,6,META,2023-04-20,2023-04-24,10950.0,11879.08,24,929.08
626,6,INTC,2023-04-21,2023-04-22,17542.55,19728.22,39,2185.68
627,6,META,2023-04-21,2023-04-26,13966.71,13501.21,43,-465.5
628,6,AMD,2023-04-21,2023-04-25,17238.4,16836.95,70,-401.45
629,6,NFLX,2023-04-23,2023-04-27,16514.06,17108.63,65,594.57
630,6,AMZN,2023-04-23,2023-04-26,21029.89,21222.41,15,192.52
631,6,META,2023-04-23,2023-04-25,21136.67,19682.67,59,-1454.0
632,6,AMZN,2023-04-25,2023-04-27,19599.3,20616.14,95,1016.84
633,6,GOOGL,2023-04-25,2023-04-28,9918.42,9838.12,87,-80.3
634,6,TSLA,2023-04-27,2023-04-29,18260.27,17306.59,82,-953.67
635,6,MSFT,2023-04-29,2023-05-03,11965.64,11972.06,42,6.42
636,6,NVDA,2023-05-01,2023-05-05,9658.95,9984.46,13,325.5
637,6,GOOGL,2023-05-03,2023-05-05,8984.88,8666.65,42,-318.24
638,6,GOOGL,2023-05-04,2023-05-05,15147.72,15834.92,50,687.2
639,6,META,2023-05-05,2023-05-09,12831.57,13883.76,43,1052.19
640,6,AAPL,2023-05-06,2023-05-11,9345.45,9068.0,74,-277.45
641,6,GOOGL,2023-05-08,2023-05-11,9117.99,8583.7,47,-534.29
642,6,NFLX,2023-05-10,2023-05-11,5228.86,5478.02,16,249.16
643,6,AMD,2023-05-12,2023-05-15,13809.2,14158.84,52,349.64
644,6,META,2023-05-12,2023-05-15,16496.3,16705.13,16,208.84
645,6,GOOGL,2023-05-14,2023-05-17,11185.35,12073.55,29,888.2
646,6,NFLX,2023-05-16,2023-05-18,17069.35,18085.53,20,1016.18
647,6,AMD,2023-05-17,2023-05-22,15033.24,15499.54,54,466.31
648,6,GOOGL,2023-05-18,2023-05-22,16540.07,18056.82,86,1516.74
649,6,INTC,2023-05-20,2023-05-22,11142.68,11842.24,97,699.57
650,6,AMD,2023-05-22,2023-05-23,15460.36,13442.26,58,-2018.1
651,6,MSFT,2023-05-24,2023-05-27,12715.15,12600.68,73,-114.47
652,6,GOOGL,2023-05-24,2023-05-25,19683.76,17932.56,65,-1751.2
653,6,NVDA,2023-05-26,2023-05-31,14026.27,15043.84,20,1017.57
654,6,MSFT,2023-05-28,2023-05-31,8977.81,8689.84,57,-287.97
655,6,NFLX,2023-05-30,2023-06-01,9303.87,9396.19,75,92.32
656,6,AAPL,2023-06-01,2023-06-02,25184.64,23275.61,58,-1909.03
657,6,TSLA,2023-06-03,2023-06-07,9923.45,10567.61,66,644.16
658,6,AMD,2023-06-03,2023-06-07,6981.73,7700.88,8,719.15
659,6,AAPL,2023-06-05,2023-06-09,16850.57,16314.21,40,-536.36
660,6,GOOGL,2023-06-07,2023-06-11,17908.42,16162.04,1,-1746.38
661,6,TSLA,2023-06-08,2023-06-13,12522.56,13622.19,6,1099.64
662,6,AMD,2023-06-08,2023-06-11,9314.99,8851.84,9,-463.15
663,6,AAPL,2023-06-10,2023-06-11,9630.97,9828.3,61,197.33
664,6,NVDA,2023-06-10,2023-06-13,7766.66,7969.46,24,202.8
665,6,NFLX,2023-06-11,2023-06-15,11815.35,11342.67,49,-472.68
666,6,AMD,2023-06-12,2023-06-16,18726.4,19206.27,11,479.87
667,6,MSFT,2023-06-13,2023-06-15,22187.56,21400.49,45,-787.07
668,6,AMD,2023-06-15,2023-06-17,21904.46,20767.55,51,-1136.92
669,6,AAPL,2023-06-17,2023-06-19,10546.96,10475.77,29,-71.19
670,6,AMD,2023-06-19,2023-06-20,13994.34,14835.95,60,841.62
671,6,GOOGL,2023-06-20,2023-06-24,20537.54,18517.49,49,-2020.05
672,6,NVDA,2023-06-22,2023-06-24,10740.25,11615.97,45,875.72
673,6,MSFT,2023-06-23,2023-06-26,17713.04,16643.89,93,-1069.15
674,6,INTC,2023-06-23,2023-06-24,22671.08,22504.65,54,-166.43
675,6,MSFT,2023-06-25,2023-06-26,17281.86,18727.95,27,1446.08
676,6,NFLX,2023-06-25,2023-06-26,8254.55,7949.58,5,-304.96
677,6,AAPL,2023-06-27,2023-07-02,12359.67,12595.87,91,236.19
678,6,TSLA,2023-06-29,2023-07-01,4839.38,4791.54,6,-47.84
679,6,GOOGL,2023-07-01,2023-07-05,14080.26,15549.04,70,1468.78
680,6,META,2023-07-01,2023-07-02,6560.46,6267.88,65,-292.58
681,6,AMZN,2023-07-01,2023-07-03,7313.37,7624.09,74,310.72
682,6,AMZN,2023-07-03,2023-07-08,7006.06,6963.1,99,-42.96
683,6,AMD,2023-07-05,2023-07-07,17691.57,17105.55,19,-586.02
684,6,META,2023-07-06,2023-07-08,18435.8,17637.47,39,-798.33
685,6,NVDA,2023-07-07,2023-07-08,8339.37,8596.68,76,257.31
686,6,AAPL,2023-07-09,2023-07-13,12448.4,12651.74,64,203.34
687,6,TSLA,2023-07-11,2023-07-14,18846.86,19646.68,86,799.82
688,6,TSLA,2023-07-13,2023-07-18,7992.72,8395.29,90,402.58
689,6,TSLA,2023-07-14,2023-07-18,8049.3,8434.59,39,385.29
690,7,META,2023-01-01,2023-01-10,46154.76,48216.29,29,2061.53
691,7,NFLX,2023-01-03,2023-01-18,93984.31,101236.56,19,7252.25
692,7,TSLA,2023-01-09,2023-01-11,66189.97,72616.5,53,6426.53
693,7,TSLA,2023-01-14,2023-01-24,85586.27,88024.35,18,2438.08
694,7,AMZN,2023-01-19,2023-01-24,66155.29,63187.48,27,-2967.81
695,7,AMZN,2023-01-22,2023-02-03,40875.06,38202.17,58,-2672.9
696,7,GOOGL,2023-01-23,2023-01-26,26944.57,26875.41,93,-69.16
697,7,INTC,2023-01-28,2023-01-30,100281.09,106075.87,49,5794.77
698,7,GOOGL,2023-01-31,2023-02-11,28450.2,30635.31,10,2185.1
699,7,AMD,2023-02-01,2023-02-15,15550.4,15941.9,76,391.49
700,7,AMZN,2023-02-08,2023-02-13,71823.78,73307.92,27,1484.13
701,7,GOOGL,2023-02-12,2023-02-18,41738.26,41768.19,28,29.93
702,7,NFLX,2023-02-13,2023-02-26,66476.86,76188.75,96,9711.89
703,7,GOOGL,2023-02-14,2023-02-19,15688.4,16191.36,78,502.96
704,7,AMZN,2023-02-20,2023-02-28,39265.2,34882.61,71,-4382.59
705,7,NFLX,2023-02-22,2023-03-08,46780.02,46381.81,49,-398.21
706,7,META,2023-02-25,2023-03-07,71631.1,72844.63,46,1213.53
707,7,NFLX,2023-03-03,2023-03-09,35668.16,35680.92,66,12.75
708,7,NFLX,2023-03-06,2023-03-15,55922.52,45429.65,93,-10492.87
709,7,GOOGL,2023-03-07,2023-03-21,63853.69,62399.71,41,-1453.98
